epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333333e-06,3.3333333333333335e-05,0.19833751212501163,0.14503142725088838,339.03161170771034,364.9133849285916,347.5725968706014,0.08050320869080264,0.08050320869080264,205.00067461701727,292.31424858084057,233.81415402507892,4227.072431564331
2,6.666666666666667e-06,6.666666666666667e-05,0.1283119594780911,0.08552570956003598,216.29058419457715,300.1677510199326,243.97004924694482,0.07146528179434873,0.07146528179434873,186.96215408932602,317.48732615840163,230.0354608721209,4238.655108213425
3,1e-05,0.0001,0.11139629936014421,0.07592674671537217,196.51597444463033,254.13342475528728,215.5297330471472,0.0698006146523396,0.0698006146523396,183.59680904669122,259.8598598070685,208.76361579761593,4237.024425029755
4,1e-05,0.0001,0.09631910225337559,0.0660112506560769,175.64063694418195,219.7394126495883,190.19323292696618,0.061746396686077405,0.061746396686077405,164.82613341512092,250.5670014394063,193.12061986313518,4242.726984262466
5,9.91486549841951e-06,9.91486549841951e-05,0.08108395892959218,0.057638027282352684,157.7259456303544,176.64443037191322,163.9690455950688,0.056943022184280635,0.056943022184280635,154.85134433060705,264.8817934742595,191.16139254801257,4238.519003152847
6,9.66236114702178e-06,9.662361147021779e-05,0.06901280323139015,0.04972890153423452,140.41144551137643,153.27227179229524,144.65551818407954,0.05272700892709672,0.05272700892709672,145.87281108621522,211.38967357124724,167.49337570627597,4234.267913103104
7,9.251085678648072e-06,9.251085678648072e-05,0.06042909266060292,0.04419325146661332,128.1513405933344,137.36102026757595,131.19053488583407,0.04933679591307127,0.04933679591307127,138.17538943595565,210.80982027410454,162.14475161254478,4238.242333173752
8,8.695044586103297e-06,8.695044586103296e-05,0.0545180428176269,0.04106069673879038,121.2629160962579,118.58958714094398,120.3807175410042,0.04782651942919836,0.04782651942919836,134.81752431522088,189.6226170037135,152.9032049024233,4237.331758737564
9,8.013173181896283e-06,8.013173181896283e-05,0.05056642645414378,0.03813564558433837,114.6377794725975,114.01309859050535,114.43163478150716,0.045510370594385306,0.045510370594385306,129.37367371857096,197.62975349472285,151.898180044701,4230.48037981987
10,7.2286917788826926e-06,7.228691778882693e-05,0.047590304147204394,0.03654557196075419,111.12109719506542,103.85716953966117,108.72400106878202,0.04584301785095196,0.04584301785095196,129.9197319960278,188.49451574456705,149.2494106330458,4226.378479719162
11,6.368314950360416e-06,6.368314950360415e-05,0.04473887995343143,0.03464808183332328,106.66588384762377,98.01481426932375,103.81103088678464,0.04504467280799539,0.04504467280799539,128.94319183662515,188.75228882181054,148.6801938417363,4229.950721025467
12,5.46134179731651e-06,5.4613417973165106e-05,0.041925633135071805,0.03323652296715745,103.40020004958575,87.1823363470231,98.04830502773999,0.04378276622985614,0.04378276622985614,125.48483361496137,191.8605785784014,147.38882945289654,4230.076988458633
13,4.53865820268349e-06,4.5386582026834906e-05,0.03985266386400944,0.031789665489072395,100.03329908674166,83.51071908550975,94.58084768633493,0.04367972006493297,0.04367972006493297,125.22312729838961,184.87584650387092,144.90852463619836,4234.464590787888
14,3.6316850496395863e-06,3.631685049639586e-05,0.03837171541391256,0.031030035736965295,98.20714446364362,77.45544844295799,91.35908477681716,0.042553475159203547,0.042553475159203547,122.59127289020829,188.5585401854843,144.3604710976495,4249.78518652916
15,2.771308221117309e-06,2.771308221117309e-05,0.03697416302172952,0.030147664990344516,96.10227017586861,74.0055925430868,88.81036655705059,0.042331536187014046,0.042331536187014046,122.01089364340567,185.94955662450113,143.11065242716705,4243.0669775009155
16,1.9868268181037186e-06,1.9868268181037185e-05,0.03593389117798902,0.02951271703939807,94.56019240047752,71.13181855393181,86.82882903111742,0.04283509280901083,0.04283509280901083,123.31578922616846,184.3277539344116,143.44973757988856,4248.19433760643
17,1.3049554138967052e-06,1.3049554138967051e-05,0.034917928444774864,0.029002339380396328,93.29856016124027,66.99892560223222,84.61968075676762,0.04221613296117764,0.04221613296117764,121.68202032312409,187.7698747959298,143.49101229915007,4265.436948299408
18,7.489143213519301e-07,7.489143213519301e-06,0.034307947398845795,0.028671071169858987,92.52844646567405,64.56742604130653,83.30130972563276,0.04188429574685484,0.04188429574685484,121.06184817913501,186.88589216170178,142.78378269338205,4259.089864253998
19,3.3763885297822153e-07,3.376388529782215e-06,0.033810555484285076,0.028348146632851644,91.76035001294532,63.43079664436905,82.4115974013152,0.04183540013658087,0.04183540013658087,120.96089188468758,185.1095742546606,142.12995706677884,4259.5744099617
20,8.513450158049109e-08,8.513450158049108e-07,0.033535469452566816,0.0281818354781894,91.32688153190202,62.85136361451297,81.92996061916354,0.041888851879121884,0.041888851879121884,121.06137862625398,186.82193981580193,142.76236381880483,4259.304581642151
