epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333335e-05,3.3333333333333335e-05,0.3663094461322812,0.2916149611504037,454.25983102809334,467.5260908768251,458.6376967781756,0.08950407209888155,0.08950407209888155,223.89680142281858,284.8100743311018,243.99818148255181,3337.7732186317444
2,6.666666666666667e-05,6.666666666666667e-05,0.23809879904989203,0.1836446557639897,297.75609579442647,360.9197073097543,318.60008759448505,0.07519757974582789,0.07519757974582789,195.53568097564366,285.5733556989019,225.2481136343188,3262.2352588176727
3,0.0001,0.0001,0.19342504428526205,0.1471996707647114,243.44447069608992,316.9688468966928,267.70751484228936,0.07013373308791471,0.07013373308791471,184.03970959965943,339.7660034511,235.4293865706349,3229.0914993286133
4,0.0001,0.0001,0.15932575374501956,0.1226840814866923,207.39565470854342,256.8788133250376,223.7250970519865,0.07013390845067538,0.07013390845067538,185.09804954574824,289.3379012822242,219.49720061878554,3289.308713197708
5,9.91486549841951e-05,9.91486549841951e-05,0.1341118709460854,0.1057877942207231,183.04385219909784,211.50180542929556,192.4349767650632,0.07487867677761792,0.07487867677761792,193.6025546065861,223.38298242888777,203.4300957879459,3299.7527668476105
6,9.662361147021779e-05,9.662361147021779e-05,0.12294289980265367,0.0983322699889871,176.17274645176622,188.73428415753858,180.31805389467078,0.04955847561584091,0.04955847561584091,137.55965630194245,183.50643563586925,152.72209348213835,3557.2662427425385
7,9.251085678648072e-05,9.251085678648072e-05,0.09102706338660561,0.07446421423550646,137.58203735254926,138.70004719401402,137.9509806002326,0.048498206733713606,0.048498206733713606,136.69084975515258,159.16415908454553,144.1070418338523,3625.365613937378
8,8.695044586103296e-05,8.695044586103296e-05,0.07705103120211561,0.06500890784961201,123.80260715400063,106.32141020148521,118.03381215967079,0.0454210024843817,0.0454210024843817,129.0473676665413,185.07121055750278,147.5352358205586,3703.134607553482
9,8.013173181896283e-05,8.013173181896283e-05,0.06968193164801885,0.059675953458897896,115.94411090659975,93.69303607276302,108.60125621143342,0.04350889140607472,0.04350889140607472,125.2708019951428,138.83438377472402,129.74678398240474,3643.1575167179108
10,7.228691778882693e-05,7.228691778882693e-05,0.0632962561209531,0.05475253302856402,108.44095784308716,82.92620375006919,100.02108899239116,0.042772483799058326,0.042772483799058326,123.82663407918196,135.35891415327967,127.6322865036343,3546.141559123993
11,6.368314950360415e-05,6.368314950360415e-05,0.058109035440605604,0.05122382790227718,103.10186625765124,72.42783576525639,92.979436195161,0.04071625382993348,0.04071625382993348,119.25210532175761,117.79121186563563,118.77001048123722,3502.359676361084
12,5.4613417973165106e-05,5.4613417973165106e-05,0.05349596321318556,0.04789194263201714,97.73388320362363,63.54708587617494,86.45224008556563,0.03997458867387188,0.03997458867387188,116.60949677581235,118.37658151527653,117.19263473983557,3525.563188791275
13,4.5386582026834906e-05,4.5386582026834906e-05,0.05035186779671753,0.04539766444271977,93.90049165287223,58.747991922461885,82.30016674183685,0.039155068883697075,0.039155068883697075,114.41921491358335,115.05392583402995,114.62866951733078,3564.0765297412872
14,3.631685049639586e-05,3.631685049639586e-05,0.04734023666673442,0.042954102326644567,89.80282926650044,55.022704820832246,78.32538819943,0.0379822270178536,0.0379822270178536,111.81713430959152,112.22003909963463,111.95009289030583,3541.516295671463
15,2.771308221117309e-05,2.771308221117309e-05,0.04465664175065957,0.04085530198289481,86.24003789272393,49.82532770411737,74.22318353048385,0.03730958508410737,0.03730958508410737,110.06339995564828,103.36561464774451,107.85313080404002,3455.02490735054
16,1.9868268181037185e-05,1.9868268181037185e-05,0.04236356519927059,0.039201537794784476,83.43329782226253,44.889131840759624,70.71372304836662,0.036932691262160915,0.036932691262160915,109.11615293937656,100.04829781995895,106.12376074996882,3460.406699180603
17,1.3049554138967051e-05,1.3049554138967051e-05,0.0406540676236549,0.03778263760059411,81.06121978373223,42.0882161275128,68.2001285771798,0.03660415946163318,0.03660415946163318,108.54505534799021,97.58189844423669,104.92721356975161,3456.5579645633698
18,7.489143213519301e-06,7.489143213519301e-06,0.03944861737479225,0.036804671003527474,79.37520105073239,40.22919114229421,66.45701778094778,0.03624447149845836,0.03624447149845836,107.53073329488389,98.9761901494246,104.7077340568824,3458.3558626174927
19,3.376388529782215e-06,3.376388529782215e-06,0.03847656047833992,0.03602380492618901,78.07423551630717,38.71012520624007,65.08407911398507,0.03616108452009242,0.03616108452009242,107.23955252892434,95.9397445582078,103.51061589858793,3443.5332083702087
20,8.513450158049108e-07,8.513450158049108e-07,0.038164512383467866,0.03580609537800273,77.65695281025728,37.514767737989565,64.41003173640901,0.035990701935538265,0.035990701935538265,106.80945207529102,96.76555927699955,103.49496745185476,3429.297107219696
