epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333335e-05,3.3333333333333335e-05,0.1727070517984276,0.12093524748555008,290.4765673801067,372.21995726108855,317.4518860408301,0.07338700454740531,0.07338700454740531,190.43441951921966,264.77186346111597,214.96577602004564,3225.0686852931976
2,6.666666666666667e-05,6.666666666666667e-05,0.11921724947458434,0.08106890134395414,207.39606909241533,271.3418472029122,228.49817586887954,0.0696621501932889,0.0696621501932889,181.28302148282887,236.70805677084928,199.57328312787558,3169.9356887340546
3,0.0001,0.0001,0.09898882051381301,0.06999451078196127,183.94318776435682,216.4125065045541,194.65806294862176,0.06265866776436244,0.06265866776436244,168.5525516008439,213.78889752009522,183.4805457541968,3171.066782474518
4,0.0001,0.0001,0.07952398257335958,0.05847602970591446,159.44584345560878,169.59159153363913,162.79394032135878,0.05326541786310145,0.05326541786310145,146.08225722824852,238.39518784268773,176.54552433101338,3165.250973701477
5,9.91486549841951e-05,9.91486549841951e-05,0.06567028833009383,0.04933042964880945,139.50357089969762,139.5911468834421,139.53247097433325,0.05015042871776047,0.05015042871776047,139.93519748738362,189.0390469605155,156.139467813517,3168.1921288967133
6,9.662361147021779e-05,9.662361147021779e-05,0.059206121144055414,0.04517892104272151,130.45439210279295,121.83988308438475,127.61160412671798,0.046486279585671725,0.046486279585671725,131.68970398851124,185.00144475561862,149.28257844165682,3406.1430702209473
7,9.251085678648072e-05,9.251085678648072e-05,0.05091188222457707,0.04018492511390432,119.3191148541712,102.19954426640419,113.66965656020795,0.04456330737294528,0.04456330737294528,126.76683143367238,141.32843023330082,131.57215903754985,3388.7762842178345
8,8.695044586103296e-05,8.695044586103296e-05,0.04572971013596988,0.037275919398178474,112.74374169802047,86.32743346834576,104.02635998222779,0.04373138502298599,0.04373138502298599,125.44886552928008,134.90232314419256,128.56850654220113,3394.636377811432
9,8.013173181896283e-05,8.013173181896283e-05,0.04227227151117856,0.035085319051255975,107.75939140054076,75.77380194491869,97.20414688018543,0.04276607948298082,0.04276607948298082,123.32400735871208,123.86898941527805,123.50385143737901,3410.259441614151
10,7.228691778882693e-05,7.228691778882693e-05,0.039482138451705485,0.033070668430103575,103.091523632511,70.05274511848242,92.18872672288151,0.041485778010024524,0.041485778010024524,119.83566634358773,115.21682454651027,118.3114485505522,3401.516448020935
11,6.368314950360415e-05,6.368314950360415e-05,0.03688483463247567,0.03156375594111543,99.48437877604296,62.488360603675574,87.27569277916173,0.04100076215222604,0.04100076215222604,119.14651116531059,110.3464008625799,116.24247476540955,3420.795113801956
12,5.4613417973165106e-05,5.4613417973165106e-05,0.034952778619860944,0.030200322936604566,96.2287121338509,58.5088241678616,83.78114910507438,0.04037361621263519,0.04037361621263519,117.25359791294369,108.3686362635816,114.32156056865425,3390.9891595840454
13,4.5386582026834906e-05,4.5386582026834906e-05,0.033337406453719576,0.029121775575279434,93.6619943011177,54.00560570367157,80.57538606396051,0.039654562708700415,0.039654562708700415,115.96096788413274,111.25655755202934,114.40851247453861,3412.9745602607727
14,3.631685049639586e-05,3.631685049639586e-05,0.03205971769809232,0.028186577504961983,91.47482774527938,51.20923444906166,78.18718195752746,0.03869943621661626,0.03869943621661626,113.23855484064008,106.5697181227699,111.03783872374305,3393.9993896484375
15,2.771308221117309e-05,2.771308221117309e-05,0.03100634159601663,0.02740557427961023,89.49979041391268,49.05548125479024,76.1531683914022,0.03858217069951074,0.03858217069951074,112.8403303148663,104.88088465369654,110.21371324668027,3416.2124564647675
16,1.9868268181037185e-05,1.9868268181037185e-05,0.030032960082828394,0.026819508753367773,88.12177231434103,46.079017305766726,74.24766316151161,0.03818569325676819,0.03818569325676819,112.0124984391492,102.26805637253783,108.79683255716752,3404.571024417877
17,1.3049554138967051e-05,1.3049554138967051e-05,0.02937234280556629,0.02636024923234272,86.90553771460486,44.068124294582994,72.76919128599776,0.037818482944986756,0.037818482944986756,111.09122503853534,101.20079620899712,107.82738352478768,3430.3653519153595
18,7.489143213519301e-06,7.489143213519301e-06,0.02886314550562136,0.025989816192020867,86.0430581356771,42.7532925626913,71.75743549659182,0.03773122787839577,0.03773122787839577,110.95644745406828,99.73959448599268,107.25488597460335,3434.4790456295013
19,3.376388529782215e-06,3.376388529782215e-06,0.02855114599405549,0.02578888177350305,85.5421508320379,41.96936715230525,71.16313221772614,0.03761257713242682,0.03761257713242682,110.63652421424415,99.67260469199665,107.01843077190246,3417.0570497512817
20,8.513450158049108e-07,8.513450158049108e-07,0.028217745007047025,0.025548632722642885,85.03627855374589,41.16671805233801,70.55932358828136,0.037632673072760116,0.037632673072760116,110.64348771172352,99.52226903038807,106.97348554688276,3428.3004534244537
