epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333333e-06,3.3333333333333335e-05,0.1755703844370685,0.12165564553902979,291.82920573586676,386.2434686101487,322.9859124843796,0.0791353865765907,0.0791353865765907,202.58974430098033,279.354864748597,227.92223404869372,3063.114785194397
2,6.666666666666667e-06,6.666666666666667e-05,0.1227858065284831,0.08181803512367514,209.09499981948437,293.06673391775814,236.8056720719147,0.07427730718211903,0.07427730718211903,193.0377336324915,326.0712247418264,236.938785698572,3073.6922919750214
3,1e-05,0.0001,0.11006593334053875,0.07405515015833056,192.61734232984062,259.6926104598139,214.75218081273172,0.06792074543243079,0.06792074543243079,178.91259064346517,274.30014748107396,210.39048439987627,3062.000245809555
4,1e-05,0.0001,0.10056319994883797,0.0685562640853212,180.7361816589858,230.02325158726194,197.0009147353169,0.06395660653773277,0.06395660653773277,169.54400083498155,255.66676957759697,197.96451452004456,3064.50421833992
5,9.91486549841951e-06,9.91486549841951e-05,0.09120822010621986,0.06360349185561892,170.30931127063832,199.34888561652232,179.89237080478026,0.06066406591468467,0.06066406591468467,162.5091119174934,221.03532640896603,181.82276269967923,3070.038856983185
6,9.66236114702178e-06,9.662361147021779e-05,0.08538034590146373,0.060252749106886265,162.9820586790987,183.8652853672832,169.87352348619964,0.05921845583400191,0.05921845583400191,159.4308710040747,233.92584847886255,184.01421357075478,3299.524189710617
7,9.251085678648072e-06,9.251085678648072e-05,0.0756665434100871,0.05521176934615014,152.1526101313489,154.59779478704877,152.95952106772975,0.05769695438988354,0.05769695438988354,155.67969065207194,177.25520807641263,162.79961140210446,3300.784152984619
8,8.695044586103297e-06,8.695044586103296e-05,0.06975499160016845,0.05182589403105318,144.77072091854546,138.2643137056666,142.62360653829495,0.055969039643288955,0.055969039643288955,152.41576188090914,175.72388934283836,160.10744394334588,3297.0671677589417
9,8.013173181896283e-06,8.013173181896283e-05,0.06390012821573068,0.04818304226231809,136.71032137928165,124.06948945550997,132.53884684443696,0.05353981238173094,0.05353981238173094,146.5343446489985,158.7537675634368,150.56675421076307,3305.1005878448486
10,7.2286917788826926e-06,7.228691778882693e-05,0.060174823635416444,0.04595807689449091,131.75977686374077,115.31968151428339,126.3345453984198,0.05248590871754616,0.05248590871754616,144.485294553713,154.39037475309843,147.75397101951026,3296.691337823868
11,6.368314950360416e-06,6.368314950360415e-05,0.05597404383377722,0.043439774200122065,126.11045893934273,104.73688477847756,119.05717946625738,0.052268631954029185,0.052268631954029185,143.93085903540452,159.81077277157073,149.1712305683393,3288.4963092803955
12,5.46134179731651e-06,5.4613417973165106e-05,0.052747084424748986,0.041269987093743604,121.31238675011797,99.45179210636267,114.09839051767857,0.05029280259373931,0.05029280259373931,139.45626794702326,146.6314130974046,141.82406584664912,3298.9174530506134
13,4.53865820268349e-06,4.5386582026834906e-05,0.05022215879651434,0.0395654439023726,117.56478321831614,94.23304603581492,109.86530994809065,0.04894834110149338,0.04894834110149338,136.3018549239247,144.74873844188141,139.0893264848504,3305.6445982456207
14,3.6316850496395863e-06,3.631685049639586e-05,0.048417767973415,0.03845292861214199,114.99347089075302,89.95931959967587,106.7322009646975,0.04855247383624926,0.04855247383624926,135.51786900371926,143.77975155102186,138.2442902443293,3292.438780069351
15,2.771308221117309e-06,2.771308221117309e-05,0.04645918875441965,0.03723612133687229,112.24036765264664,85.17282977354836,103.30808015254422,0.04799302489765267,0.04799302489765267,134.18593998668564,141.09186391979995,136.4648948846134,3300.4308609962463
16,1.9868268181037186e-06,1.9868268181037185e-05,0.0452048220011707,0.036412681954865064,110.31640132157541,83.08772132636777,101.33093692315674,0.047829293119030204,0.047829293119030204,133.69548057675794,140.70152578595463,136.0074754957928,3323.785882949829
17,1.3049554138967052e-06,1.3049554138967051e-05,0.04426902858510925,0.03583196009272748,108.94865251025344,80.43052659086067,99.53767095685377,0.04745225227057071,0.04745225227057071,132.97889964859505,142.50461914283375,136.12238708169392,3350.4760131835938
18,7.489143213519301e-07,7.489143213519301e-06,0.043514883904195875,0.03536032640361631,107.85145915045325,78.49311275131873,98.16320483873885,0.04738267331380752,0.04738267331380752,132.79869455537693,139.27583979294872,134.93615248377586,3303.4709334373474
19,3.3763885297822153e-07,3.376388529782215e-06,0.04294926971621797,0.035022270231094256,107.12177975529579,76.94620456659318,97.1638399430239,0.047360468545166914,0.047360468545166914,132.6356025852254,139.84962388833554,135.01622961525166,3311.1492731571198
20,8.513450158049109e-08,8.513450158049108e-07,0.04251687588055746,0.034855151853917556,106.71070314616324,75.06760012220174,96.26847914825602,0.047347356013131336,0.047347356013131336,132.67589764198146,139.68867221183456,134.99011325003292,3300.544459104538
