epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333335e-05,3.3333333333333335e-05,0.3641057406293206,0.3079587769912269,415.10442617560125,384.4182448867305,404.9779863502743,0.25864744173818965,0.25864744173818965,374.56752001275777,280.4599008134536,343.51200567698754,3065.182899951935
2,6.666666666666667e-05,6.666666666666667e-05,0.29018498435286194,0.2448323161646186,369.1040099943039,316.07290427634956,351.60374510737887,0.21586048118635312,0.21586048118635312,352.94062976353996,288.04751560224986,331.5259020903143,3070.0297389030457
3,0.0001,0.0001,0.2419912462146921,0.19977601897384337,317.07666787744853,302.89313154842677,312.3961008888716,0.17789443695538007,0.17789443695538007,286.8992618427346,248.30420624073798,274.16289349407566,3082.147320985794
4,0.0001,0.0001,0.194012946705791,0.163106034207261,259.23772600015707,219.96536365530775,246.2778464263574,0.1670863572755251,0.1670863572755251,283.44667579641674,232.02690080336697,266.4781500487106,3100.9542424678802
5,9.91486549841951e-05,9.91486549841951e-05,0.16363292966012036,0.1398956065901931,223.895643484298,178.99847913407464,209.0795792487245,0.15720287815131814,0.15720287815131814,256.84596077581944,213.01409125241784,242.38144383309674,3097.6621210575104
6,9.662361147021779e-05,9.662361147021779e-05,0.15275837553215602,0.1315675878412479,209.66772942183667,166.19472334549502,195.32163741664402,0.14894486471237695,0.14894486471237695,247.72572322978905,204.29646505348933,233.39406803161006,3322.2594294548035
7,9.251085678648072e-05,9.251085678648072e-05,0.1337381443026475,0.11793657374332946,193.97806103581337,133.63427932236752,174.0646130703759,0.1421923930110776,0.1421923930110776,240.55635422360336,174.7583561012627,218.8430148432311,3323.0588595867157
8,8.695044586103296e-05,8.695044586103296e-05,0.11834837536388292,0.10504899340775513,173.81505870758696,116.77265920512204,154.99106687177382,0.13921782051283862,0.13921782051283862,237.5636769422432,158.54784686890386,211.48845301804135,3326.508686542511
9,8.013173181896283e-05,8.013173181896283e-05,0.108806539628893,0.0971770986673989,160.75895942654165,105.2549418195129,142.44263361622237,0.1309519799693574,0.1309519799693574,227.8786929306564,158.02218105882156,204.82604401295094,3322.017609834671
10,7.228691778882693e-05,7.228691778882693e-05,0.09967938410690345,0.09007524151621626,149.01917034436661,91.99826197657426,130.20227058299517,0.1322705803755828,0.1322705803755828,226.3266366422536,145.442026748013,199.6347153771542,3322.1937832832336
11,6.368314950360415e-05,6.368314950360415e-05,0.09321635697058216,0.08472317696193338,141.04671966282154,83.9838205413625,122.21596295273996,0.12774830744955668,0.12774830744955668,218.59914650359113,137.5698716033641,191.85948578651593,3324.1559414863586
12,5.4613417973165106e-05,5.4613417973165106e-05,0.08695465599512887,0.07969403005735341,133.32093610032743,76.82627970603087,114.67769949020936,0.1259513930996163,0.1259513930996163,219.75925354905812,144.16697702649418,194.81380229661227,3323.804303407669
13,4.5386582026834906e-05,4.5386582026834906e-05,0.08342820660997373,0.07689460961146963,129.2251043917636,70.90700146033086,109.9801304243909,0.1241810416153422,0.1241810416153422,217.77343268676316,137.78988459487013,191.37886181643867,3321.7403457164764
14,3.631685049639586e-05,3.631685049639586e-05,0.07936244318645125,0.07390487867515437,124.51839667834233,62.910625738007425,104.18783226803195,0.12034974804213237,0.12034974804213237,212.54493407374844,125.57069964345602,183.84343671175193,3319.975777387619
15,2.771308221117309e-05,2.771308221117309e-05,0.07579382437625175,0.07094847590221945,120.29993140116154,58.40396366276418,99.8742620474905,0.12053714165479772,0.12053714165479772,213.4646233718559,123.00348818287775,183.61244875949316,3320.802416563034
16,1.9868268181037185e-05,1.9868268181037185e-05,0.07335233984914967,0.06899305667782449,117.0250272672338,54.787898424231905,96.48677474904318,0.11968268730438374,0.11968268730438374,212.66138958442053,122.50497468274234,182.90977266686653,3324.4157066345215
