epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333335e-05,3.3333333333333335e-05,0.2036127669004189,0.14649610182693898,352.5257989111545,411.36658223147936,371.9432574068615,0.09376092205684637,0.09376092205684637,241.33380136156254,260.93060664417374,247.80074710482415,2407.2804667949677
2,6.666666666666667e-05,6.666666666666667e-05,0.12842347946647906,0.09028242912292103,227.2104471507444,273.023658030089,242.32880674092823,0.07355012046341729,0.07355012046341729,191.2120560575883,273.1728125688394,218.25910570630106,2410.9586482048035
3,0.0001,0.0001,0.1064487422820584,0.07552199559009022,195.70909697983822,228.43206274456583,206.50767568219825,0.06587695842215609,0.06587695842215609,174.0972502355265,202.64925954885447,183.51941330892453,2438.718472957611
4,0.0001,0.0001,0.08752134120524722,0.06690090301106291,177.56170907965787,167.0292032518441,174.0859821564792,0.06254335766067264,0.06254335766067264,166.9272755161557,204.84243572635444,179.43927838552125,2456.2649760246277
5,9.91486549841951e-05,9.91486549841951e-05,0.07543959422597332,0.059878851645086446,162.51712625127868,135.13351580068385,153.48053480258218,0.055291815815927105,0.055291815815927105,150.53644010500108,190.34156674614,163.67213189657699,2438.71604681015
6,9.662361147021779e-05,9.662361147021779e-05,0.0646242574859998,0.050265896510972186,141.63152471231916,127.83457322147845,137.07853072034163,0.049703476187718004,0.049703476187718004,138.45862361691687,189.50513663941902,155.30397291434267,3498.1510252952576
7,9.251085678648072e-05,9.251085678648072e-05,0.05208349234629198,0.041783918814758396,122.80942214569613,99.70721251093337,115.18569296622424,0.04633407608411568,0.04633407608411568,130.60085690064653,174.91811625546225,145.22555248773583,3484.36355304718
8,8.695044586103296e-05,8.695044586103296e-05,0.046503414862929,0.0378239769848362,113.89083769051163,88.92419961104294,105.65184712428703,0.04497619311631948,0.04497619311631948,127.8835137462731,181.73949482300026,145.65598750159296,3462.20769739151
9,8.013173181896283e-05,8.013173181896283e-05,0.0419307334349739,0.034900129120384045,107.19452178984069,77.30456515669144,97.33083610090141,0.04405932945611609,0.04405932945611609,126.23342861916389,172.85147625977226,141.6173843405647,3477.885983467102
10,7.228691778882693e-05,7.228691778882693e-05,0.038834020181041755,0.03275040467697337,102.23207920936937,70.13162692397965,91.63892995519068,0.041964142461418566,0.041964142461418566,120.56254800352458,175.80430193257993,138.79232680011273,3472.385065317154
11,6.368314950360415e-05,6.368314950360415e-05,0.036050540644574046,0.03076204676251856,97.49932891285215,64.0776940853706,86.47018941978337,0.041072771086866446,0.041072771086866446,118.8898615589763,172.4063391771765,136.55029917298225,3507.205295085907
12,5.4613417973165106e-05,5.4613417973165106e-05,0.03410852492030207,0.02935372208710465,94.03010137266868,59.780590658930755,82.72776283713507,0.0406746213696223,0.0406746213696223,118.25226013680563,175.25387054070632,137.06279157009314,3503.8617672920227
13,4.5386582026834906e-05,4.5386582026834906e-05,0.032254691996586295,0.028160740938710026,91.15037258793237,54.078272129177215,78.91657943654315,0.04013282892466113,0.04013282892466113,116.54577315529524,168.31317494372837,133.62901574547834,3507.609384059906
14,3.631685049639586e-05,3.631685049639586e-05,0.031000926818738752,0.027241491410642995,88.89009017654429,51.53316182709707,76.56230382122683,0.03976842205110933,0.03976842205110933,115.54521866212852,168.7397535045702,133.0994151601343,3517.1347057819366
15,2.771308221117309e-05,2.771308221117309e-05,0.02965199057321861,0.026442433167732614,86.99168223018054,46.422719416699884,73.60392450173185,0.03935207978432461,0.03935207978432461,114.82600535357099,173.47807857297155,134.18118951597305,3544.9692935943604
16,1.9868268181037185e-05,1.9868268181037185e-05,0.02869724223308827,0.02579500440489253,85.28664701146518,43.57940671170641,71.52325771254492,0.03948430643182144,0.03948430643182144,114.84176385877215,172.48148605015368,133.86287218192805,3531.897501707077
17,1.3049554138967051e-05,1.3049554138967051e-05,0.02808436365683691,0.025356951281145224,84.15800763324063,41.848076917613284,70.19573049708366,0.03898090539405749,0.03898090539405749,113.85422999953764,171.3558019009948,132.82974872701848,3570.3157958984375
