epoch,lr_backbone,lr_head,train_loss,train_loss_pose,train_mpjpe_body,train_pelvis_err,train_mpjpe_weighted,val_loss,val_loss_pose,val_mpjpe_body,val_pelvis_err,val_mpjpe_weighted,epoch_time
1,3.3333333333333335e-05,3.3333333333333335e-05,0.172018707072229,0.12030882071267207,289.10622429681626,372.58620938958813,316.6546193774309,0.0731169948662183,0.0731169948662183,191.0091706978829,291.093947706234,224.0371471106388,2311.7233045101166
2,6.666666666666667e-05,6.666666666666667e-05,0.1183970240926803,0.08103850420429935,207.24432918072654,267.84039556927286,227.24103108894718,0.07135629865584672,0.07135629865584672,186.84377709401386,224.78638734345844,199.36483847633068,2332.6523299217224
3,0.0001,0.0001,0.09869221028381696,0.0700312859323902,184.1388366389984,214.37660019906582,194.11729861382096,0.06079331780946729,0.06079331780946729,163.47037627124672,215.34688606768378,180.58962450407103,2322.9374644756317
4,0.0001,0.0001,0.08102366388400874,0.05911271158957346,160.718819872498,173.45402059379902,164.92143611052754,0.055221633248669244,0.055221633248669244,150.01287048487094,271.4192854164593,190.07698741229504,2316.3647384643555
5,9.91486549841951e-05,9.91486549841951e-05,0.06534916962755867,0.04910474001035387,138.999852065122,142.17254300929838,140.0468400767006,0.04931380969906996,0.04931380969906996,137.7505367265248,182.4073313999521,152.48727896875582,2318.336897611618
6,9.662361147021779e-05,9.662361147021779e-05,0.05953721448241192,0.04478912474852978,129.48903739595806,127.98864023499733,128.99390633284094,0.048212947185736585,0.048212947185736585,135.18548085634902,191.97915395177606,153.92739297783993,3312.4604263305664
7,9.251085678648072e-05,9.251085678648072e-05,0.04985050517213994,0.03920177561823725,117.02790394759465,103.23020708930878,112.4746639843603,0.04590184900424341,0.04590184900424341,129.68457033090627,181.2669281263547,146.70674840340413,3315.9669806957245
8,8.695044586103296e-05,8.695044586103296e-05,0.04516454747606109,0.03603968729676137,109.91887758048446,93.9152129464998,104.63766825126933,0.044343611220992084,0.044343611220992084,126.03296675641805,203.52948024735952,151.6068162084286,3315.534399032593
9,8.013173181896283e-05,8.013173181896283e-05,0.041666002912261656,0.033814585196152755,104.81892271808917,83.72880116801537,97.85918260656486,0.04175582911877638,0.04175582911877638,120.08215021425622,174.19296322858233,137.93871850898395,3318.442128419876
10,7.228691778882693e-05,7.228691778882693e-05,0.03866655067638025,0.031787982912990134,100.0509383387019,76.77812295204632,92.37090926110557,0.04168441991093687,0.04168441991093687,120.09296247438584,174.8133901313073,138.15070360117002,3324.7263741493225
11,6.368314950360415e-05,6.368314950360415e-05,0.035730636339490744,0.030158163725438,96.14031322641112,66.3865203144733,86.32156156547164,0.041626757905066945,0.041626757905066945,119.80433957107967,176.75243011631062,138.5972094510059,3319.56578040123
12,5.4613417973165106e-05,5.4613417973165106e-05,0.03383012831876405,0.028920818242333484,93.203266414379,61.38960503716496,82.70475815989847,0.04062802056176419,0.04062802056176419,117.71659735574941,171.6557531966519,135.51651878324722,3317.5249185562134
13,4.5386582026834906e-05,4.5386582026834906e-05,0.0322017840341564,0.027764550202595162,90.41324627316398,57.76816342494546,79.64036893325176,0.04015462132298867,0.04015462132298867,116.87340651030132,174.0794243047551,135.75139238247112,3312.525202035904
14,3.631685049639586e-05,3.631685049639586e-05,0.03106024467101423,0.026852187639228562,88.1887375853951,55.854481030899635,77.51843292241155,0.03923708300271372,0.03923708300271372,114.38519573786866,171.89475536116356,133.36335041355588,3304.743976354599
